Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Product_ID,Product_Name,Category,Quantity,Unit_Price,Discount,Revenue,Payment_Method,Order_Status,Year,Month,Month_Name,Quarter,Day_Name,Age_Group
ORD006926,20-01-2026,CUST00083,Pooja Reddy,Male,27,Coimbatore,Tamil Nadu,P014,Coffee Maker,Home & Kitchen,4,5459.23,0.05,20745.07,UPI,Cancelled,2026,1,January,1,Tuesday,26-35
ORD005295,19-03-2026,CUST00879,Anjali Rao,Male,29,Kozhikode,Kerala,P017,Office Chair,Home & Kitchen,1,7800.1,0,7800.1,UPI,Cancelled,2026,3,March,1,Thursday,26-35
ORD006496,28-02-2026,CUST00068,Nikhil Gupta,Female,52,Chennai,Tamil Nadu,P021,Skin Care Kit,Beauty,1,1707.49,0.2,1365.99,UPI,Delivered,2026,2,February,1,Saturday,46-55
ORD001443,23-05-2026,CUST00572,Nikhil Verma,Female,54,Pune,Maharashtra,P014,Coffee Maker,Home & Kitchen,1,5135.8,0.2,4108.64,Net Banking,Delivered,2026,5,May,2,Saturday,46-55
ORD005118,13-04-2026,CUST00540,Vikram Nair,Female,25,Pune,Maharashtra,P015,Cookware Set,Home & Kitchen,1,4054.26,0.1,3648.83,Cash on Delivery,Delivered,2026,4,April,2,Monday,18-25
ORD008682,20-04-2026,CUST00495,Isha Kumar,Female,24,Lucknow,Uttar Pradesh,P001,Laptop,Electronics,2,56166.44,0.05,106716.24,Credit Card,Cancelled,2026,4,April,2,Monday,18-25
ORD001148,10-06-2026,CUST01230,Aarav Kumar,Male,62,Nagpur,Maharashtra,P001,Laptop,Electronics,1,59361.55,0,59361.55,Net Banking,Delivered,2026,6,June,2,Wednesday,56+
ORD004351,25-01-2026,CUST01559,Vikram Patel,Female,61,Jodhpur,Rajasthan,P030,Desk Organizer,Books & Stationery,3,971.83,0.05,2769.72,Debit Card,Delivered,2026,1,January,1,Sunday,56+
ORD002187,29-06-2026,CUST01776,Rahul Rao,Male,21,Kolkata,West Bengal,P022,Hair Dryer,Beauty,2,2300.22,0.2,3680.35,Net Banking,Delivered,2026,6,June,2,Monday,18-25
ORD009485,23-06-2026,CUST00634,Aarav Patel,Male,26,Mumbai,Maharashtra,P012,Saree,Fashion,1,2781,0,2781,Net Banking,Cancelled,2026,6,June,2,Tuesday,26-35
ORD003541,04-01-2026,CUST00135,Priya Nair,Male,42,New Delhi,Delhi,P030,Desk Organizer,Books & Stationery,1,916.53,0,916.53,Net Banking,Delivered,2026,1,January,1,Sunday,36-45
ORD007319,01-06-2026,CUST01018,Neha Reddy,Female,28,Mumbai,Maharashtra,P015,Cookware Set,Home & Kitchen,1,4051.45,0,4051.45,Credit Card,Cancelled,2026,6,June,2,Monday,26-35
ORD000226,13-03-2026,CUST00406,Meera Reddy,Male,31,Jaipur,Rajasthan,P022,Hair Dryer,Beauty,4,2360.78,0,9443.12,Net Banking,Delivered,2026,3,March,1,Friday,26-35
ORD004595,20-06-2026,CUST01119,Kiran Nair,Male,20,Hyderabad,Telangana,P013,Mixer Grinder,Home & Kitchen,1,4040.28,0,4040.28,UPI,Delivered,2026,6,June,2,Saturday,18-25
ORD007343,24-06-2026,CUST01741,Ananya Gupta,Male,35,Chennai,Tamil Nadu,P005,Tablet,Electronics,1,18855.84,0.05,17913.05,Debit Card,Delivered,2026,6,June,2,Wednesday,26-35
ORD005226,18-05-2026,CUST00538,Diya Rao,Male,43,Kolkata,West Bengal,P023,Protein Powder,Sports,2,3244.36,0,6488.72,Net Banking,Delivered,2026,5,May,2,Monday,36-45
ORD005087,21-04-2026,CUST00834,Diya Joshi,Female,37,Jaipur,Rajasthan,P024,Yoga Mat,Sports,2,1232.44,0.1,2218.39,Credit Card,Returned,2026,4,April,2,Tuesday,36-45
ORD005612,10-01-2026,CUST00261,Pooja Kumar,Female,62,Mangaluru,Karnataka,P008,Jeans,Fashion,2,2070.18,0.1,3726.32,Credit Card,Delivered,2026,1,January,1,Saturday,56+
ORD005185,11-03-2026,CUST00669,Arjun Rao,Female,30,Howrah,West Bengal,P009,T-Shirt,Fashion,1,878.24,0,878.24,Net Banking,Delivered,2026,3,March,1,Wednesday,26-35
ORD005488,28-01-2026,CUST00956,Sneha Patel,Female,41,Nizamabad,Telangana,P008,Jeans,Fashion,2,2269.47,0,4538.94,UPI,Delivered,2026,1,January,1,Wednesday,36-45
ORD006094,12-02-2026,CUST01546,Rahul Joshi,Female,52,Kolkata,West Bengal,P028,Fiction Book,Books & Stationery,2,481.13,0.2,769.81,Credit Card,Returned,2026,2,February,1,Thursday,46-55
ORD005107,30-06-2026,CUST00934,Sneha Sharma,Female,41,New Delhi,Delhi,P002,Smartphone,Electronics,2,29266.66,0.05,55606.65,Credit Card,Delivered,2026,6,June,2,Tuesday,36-45
ORD005323,12-04-2026,CUST00205,Priya Kumar,Female,34,Howrah,West Bengal,P007,Running Shoes,Fashion,1,3139.16,0.05,2982.2,Cash on Delivery,Delivered,2026,4,April,2,Sunday,26-35
ORD009716,01-06-2026,CUST00886,Neha Sharma,Male,44,Kanpur,Uttar Pradesh,P019,Face Wash,Beauty,4,480.74,0,1922.96,Credit Card,Cancelled,2026,6,June,2,Monday,36-45
ORD001613,15-03-2026,CUST01740,Sneha Verma,Male,20,Nizamabad,Telangana,P008,Jeans,Fashion,1,2038.01,0.05,1936.11,Credit Card,Cancelled,2026,3,March,1,Sunday,18-25
ORD005384,06-02-2026,CUST01691,Vikram Rao,Female,18,Unknown,West Bengal,P014,Coffee Maker,Home & Kitchen,3,5550.91,0.2,13322.18,Net Banking,Delivered,2026,2,February,1,Friday,18-25
ORD005697,31-03-2026,CUST01663,Vihaan Singh,Female,28,Surat,Gujarat,P018,Air Fryer,Home & Kitchen,1,5792.92,0.2,4634.34,Cash on Delivery,Delivered,2026,3,March,1,Tuesday,26-35
ORD001869,10-04-2026,CUST01789,Vikram Nair,Male,24,Kochi,Kerala,P002,Smartphone,Electronics,1,29656.24,0.05,28173.43,Debit Card,Returned,2026,4,April,2,Friday,18-25
ORD009362,23-02-2026,CUST00576,Ananya Gupta,Female,56,Warangal,Telangana,P005,Tablet,Electronics,2,18821.58,0,37643.16,Credit Card,Delivered,2026,2,February,1,Monday,56+
ORD008727,21-05-2026,CUST01437,Aditya Verma,Male,51,Vadodara,Gujarat,P028,Fiction Book,Books & Stationery,1,510.64,0.1,459.58,Cash on Delivery,Returned,2026,5,May,2,Thursday,46-55
ORD004834,09-03-2026,CUST00132,Isha Sharma,Female,31,Jodhpur,Rajasthan,P002,Smartphone,Electronics,1,29801.95,0.1,26821.76,UPI,Delivered,2026,3,March,1,Monday,26-35
ORD008768,23-01-2026,CUST00700,Rohan Joshi,Female,30,Kolkata,West Bengal,P013,Mixer Grinder,Home & Kitchen,2,4032.88,0,8065.76,Cash on Delivery,Delivered,2026,1,January,1,Friday,26-35
ORD006238,27-06-2026,CUST00067,Ananya Reddy,Female,30,Chennai,Tamil Nadu,P009,T-Shirt,Fashion,2,944.8,0,1511.68,Credit Card,Delivered,2026,6,June,2,Saturday,26-35
ORD009410,21-01-2026,CUST00048,Meera Gupta,Male,25,Howrah,West Bengal,P010,Jacket,Fashion,2,3380,0,6760,Debit Card,Delivered,2026,1,January,1,Wednesday,18-25
ORD000469,05-06-2026,CUST01660,Aditya Gupta,Female,65,Udaipur,Rajasthan,P025,Cricket Bat,Sports,2,2954.19,0.05,5612.96,UPI,Delivered,2026,6,June,2,Friday,56+
ORD000023,27-02-2026,CUST00244,Aarav Singh,Female,19,Chennai,Tamil Nadu,P006,Keyboard,Electronics,1,1677.47,0.1,1509.72,UPI,Cancelled,2026,2,February,1,Friday,18-25
ORD002633,20-02-2026,CUST01234,Anjali Sharma,Female,65,Howrah,West Bengal,P023,Protein Powder,Sports,2,3075.94,0.05,5844.29,UPI,Returned,2026,2,February,1,Friday,56+
ORD004407,30-05-2026,CUST00196,Diya Sharma,Female,61,Jodhpur,Rajasthan,P022,Hair Dryer,Beauty,2,2371.93,0.05,4506.67,UPI,Delivered,2026,5,May,2,Saturday,56+
ORD007332,24-06-2026,CUST01691,Vikram Rao,Female,18,Howrah,West Bengal,P008,Jeans,Fashion,1,2185.26,0,2185.26,Cash on Delivery,Delivered,2026,6,June,2,Wednesday,18-25
ORD005082,18-02-2026,CUST00458,Sanjay Patel,Male,35,Kanpur,Uttar Pradesh,P002,Smartphone,Electronics,4,26607.78,0,106431.12,UPI,Delivered,2026,2,February,1,Wednesday,26-35
ORD005499,06-01-2026,CUST01768,Sneha Patel,Female,35,Udaipur,Rajasthan,P020,Perfume,Beauty,1,2143.02,0.05,2035.87,Credit Card,Delivered,2026,1,January,1,Tuesday,26-35
ORD006495,17-04-2026,CUST00372,Vikram Verma,Female,40,Noida,Uttar Pradesh,P029,Exam Guide,Books & Stationery,2,717.88,0.2,1148.61,Credit Card,Returned,2026,4,April,2,Friday,36-45
ORD009699,18-04-2026,CUST01427,Kiran Joshi,Male,32,Kolkata,West Bengal,P022,Hair Dryer,Beauty,1,2572.51,0,2572.51,Credit Card,Returned,2026,4,April,2,Saturday,26-35
ORD001744,15-06-2026,CUST00302,Vikram Singh,Female,19,Kochi,Kerala,P024,Yoga Mat,Sports,1,1184.51,0.1,1066.06,UPI,Delivered,2026,6,June,2,Monday,18-25
ORD009576,12-03-2026,CUST01186,Aditya Joshi,Male,62,Vadodara,Gujarat,P004,Smartwatch,Electronics,1,6356.45,0.1,5720.8,Debit Card,Returned,2026,3,March,1,Thursday,56+
ORD002652,11-02-2026,CUST00793,Rahul Rao,Male,63,Hyderabad,Telangana,P013,Mixer Grinder,Home & Kitchen,1,4220.03,0.15,3587.03,Credit Card,Cancelled,2026,2,February,1,Wednesday,56+
ORD004000,19-02-2026,CUST00503,Meera Patel,Female,21,Surat,Gujarat,P014,Coffee Maker,Home & Kitchen,1,5338.91,0.15,4538.07,UPI,Cancelled,2026,2,February,1,Thursday,18-25
ORD001544,04-06-2026,CUST01655,Neha Rao,Male,36,Ahmedabad,Gujarat,P007,Running Shoes,Fashion,1,3103.78,0,3103.78,UPI,Delivered,2026,6,June,2,Thursday,36-45
ORD005650,17-03-2026,CUST00929,Sanjay Sharma,Male,41,Thiruvananthapuram,Kerala,P004,Smartwatch,Electronics,3,6342.98,0,19028.94,Cash on Delivery,Delivered,2026,3,March,1,Tuesday,36-45
ORD002816,21-01-2026,CUST00614,Sneha Kumar,Male,33,Kanpur,Uttar Pradesh,P008,Jeans,Fashion,2,2326.25,0.05,4419.88,Debit Card,Cancelled,2026,1,January,1,Wednesday,26-35
ORD007329,27-01-2026,CUST01369,Vikram Rao,Female,45,Surat,Gujarat,P029,Exam Guide,Books & Stationery,1,799.81,0.15,679.84,Net Banking,Delivered,2026,1,January,1,Tuesday,36-45
ORD001270,03-05-2026,CUST01521,Priya Verma,Female,53,Bengaluru,Karnataka,P026,Dumbbells,Sports,1,2413.95,0,2413.95,Debit Card,Delivered,2026,5,May,2,Sunday,46-55
ORD005823,04-03-2026,CUST00328,Meera Reddy,Female,48,Mangaluru,Karnataka,P023,Protein Powder,Sports,1,3448.59,0,3448.59,Credit Card,Delivered,2026,3,March,1,Wednesday,46-55
ORD009640,22-04-2026,CUST01405,Meera Reddy,Male,38,Delhi,Delhi,P006,Keyboard,Electronics,1,1832.78,0,1832.78,Cash on Delivery,Cancelled,2026,4,April,2,Wednesday,36-45
ORD000635,14-06-2026,CUST01150,Kiran Reddy,Female,37,Howrah,West Bengal,P018,Air Fryer,Home & Kitchen,2,6443.77,0,12887.54,Credit Card,Delivered,2026,6,June,2,Sunday,36-45
ORD004632,13-04-2026,CUST00331,Diya Patel,Male,42,Pune,Maharashtra,P015,Cookware Set,Home & Kitchen,3,3919.5,0.05,11170.58,Credit Card,Cancelled,2026,4,April,2,Monday,36-45
ORD005096,12-06-2026,CUST01489,Diya Rao,Female,63,Surat,Gujarat,P017,Office Chair,Home & Kitchen,2,7968.81,0.1,14343.86,Credit Card,Delivered,2026,6,June,2,Friday,56+
ORD002828,13-01-2026,CUST00300,Neha Joshi,Male,56,Vadodara,Gujarat,P008,Jeans,Fashion,1,2352.11,0.15,1999.29,Cash on Delivery,Delivered,2026,1,January,1,Tuesday,56+
ORD000173,06-04-2026,CUST00940,Sneha Rao,Female,40,Noida,Uttar Pradesh,P014,Coffee Maker,Home & Kitchen,1,5928.8,0.1,5335.92,Credit Card,Cancelled,2026,4,April,2,Monday,36-45
ORD004247,22-05-2026,CUST01669,Sanjay Patel,Female,25,Udaipur,Rajasthan,P016,Bedsheet,Home & Kitchen,3,1642.61,0.1,4435.05,UPI,Cancelled,2026,5,May,2,Friday,18-25
ORD000574,26-02-2026,CUST00917,Priya Reddy,Female,51,Ahmedabad,Gujarat,P014,Coffee Maker,Home & Kitchen,1,5166.82,0,5166.82,Cash on Delivery,Delivered,2026,2,February,1,Thursday,46-55
ORD008096,09-01-2026,CUST01243,Ananya Kumar,Male,35,Delhi,Delhi,P005,Tablet,Electronics,1,18166.29,0,18166.29,Credit Card,Delivered,2026,1,January,1,Friday,26-35
ORD005894,24-03-2026,CUST01458,Rohan Rao,Male,65,Vadodara,Gujarat,P017,Office Chair,Home & Kitchen,1,7827.99,0.05,7436.59,Debit Card,Delivered,2026,3,March,1,Tuesday,56+
ORD005798,02-02-2026,CUST01455,Sneha Rao,Male,42,Mysuru,Karnataka,P005,Tablet,Electronics,2,18816.98,0.15,31988.87,Net Banking,Delivered,2026,2,February,1,Monday,36-45
ORD001540,14-05-2026,CUST00639,Vihaan Patel,Male,51,Warangal,Telangana,P006,Keyboard,Electronics,3,1903.31,0,5709.93,UPI,Delivered,2026,5,May,2,Thursday,46-55
ORD002547,03-06-2026,CUST00057,Meera Reddy,Female,28,Noida,Uttar Pradesh,P022,Hair Dryer,Beauty,1,2380.81,0,2380.81,UPI,Delivered,2026,6,June,2,Wednesday,26-35
ORD001496,10-06-2026,CUST00105,Vikram Singh,Unknown,41,Kolkata,West Bengal,P014,Coffee Maker,Home & Kitchen,2,5372.25,0,10744.5,Net Banking,Cancelled,2026,6,June,2,Wednesday,36-45
ORD007846,03-03-2026,CUST00831,Vikram Nair,Male,60,Kanpur,Uttar Pradesh,P012,Saree,Fashion,1,3022.28,0,3022.28,Debit Card,Delivered,2026,3,March,1,Tuesday,56+
ORD000756,12-04-2026,CUST00075,Rohan Rao,Male,58,Kolkata,West Bengal,P018,Air Fryer,Home & Kitchen,2,6401.01,0.05,12161.92,Credit Card,Delivered,2026,4,April,2,Sunday,56+
ORD007496,01-04-2026,CUST00044,Ananya Gupta,Female,61,Howrah,West Bengal,P013,Mixer Grinder,Home & Kitchen,2,4343.38,0.15,7383.75,Debit Card,Cancelled,2026,4,April,2,Wednesday,56+
ORD004790,20-06-2026,CUST01158,Kavya Rao,Male,61,Surat,Gujarat,P022,Hair Dryer,Beauty,2,2507.38,0.2,4011.81,UPI,Returned,2026,6,June,2,Saturday,56+
ORD003127,18-05-2026,CUST01196,Sneha Sharma,Female,18,Kolkata,West Bengal,P015,Cookware Set,Home & Kitchen,3,3503.22,0,10509.66,Cash on Delivery,Returned,2026,5,May,2,Monday,18-25
ORD005582,09-05-2026,CUST01538,Arjun Kumar,Male,18,Mangaluru,Karnataka,P003,Headphones,Electronics,3,2509.75,0,7529.25,UPI,Returned,2026,5,May,2,Saturday,18-25
ORD007636,22-06-2026,CUST00395,Nikhil Sharma,Male,33,Madurai,Tamil Nadu,P025,Cricket Bat,Sports,2,2979.4,0.05,5660.86,Credit Card,Delivered,2026,6,June,2,Monday,26-35
ORD001704,13-06-2026,CUST01611,Aarav Joshi,Female,29,Coimbatore,Tamil Nadu,P027,Notebook Set,Books & Stationery,4,635.05,0.2,2032.16,Debit Card,Delivered,2026,6,June,2,Saturday,26-35
ORD001483,19-04-2026,CUST00541,Priya Joshi,Female,32,Nizamabad,Telangana,P020,Perfume,Beauty,1,2141.64,0.1,1927.48,Credit Card,Cancelled,2026,4,April,2,Sunday,26-35
ORD009296,30-03-2026,CUST01173,Kavya Singh,Male,24,Mysuru,Karnataka,P013,Mixer Grinder,Home & Kitchen,1,4056.1,0,4056.1,Cash on Delivery,Delivered,2026,3,March,1,Monday,18-25
ORD001089,06-06-2026,CUST01767,Aditya Kumar,Female,25,Delhi,Delhi,P001,Laptop,Electronics,2,54773.44,0,109546.88,UPI,Returned,2026,6,June,2,Saturday,18-25
ORD008330,23-02-2026,CUST01409,Kiran Verma,Male,56,Thiruvananthapuram,Kerala,P010,Jacket,Fashion,1,3735.34,0.1,3361.81,Cash on Delivery,Cancelled,2026,2,February,1,Monday,56+
ORD008819,20-01-2026,CUST00593,Diya Reddy,Female,19,Bengaluru,Karnataka,P002,Smartphone,Electronics,2,26153.05,0.1,47075.49,Debit Card,Delivered,2026,1,January,1,Tuesday,18-25
ORD000589,30-06-2026,CUST00152,Anjali Reddy,Male,50,Nizamabad,Telangana,P017,Office Chair,Home & Kitchen,1,7784.83,0,7784.83,Net Banking,Delivered,2026,6,June,2,Tuesday,46-55
ORD005618,16-04-2026,CUST00690,Arjun Singh,Female,33,Chennai,Tamil Nadu,P003,Headphones,Electronics,1,2681.91,0.1,2413.72,Net Banking,Delivered,2026,4,April,2,Thursday,26-35
ORD007799,25-04-2026,CUST00847,Kavya Patel,Female,65,Ahmedabad,Gujarat,P008,Jeans,Fashion,2,2165.37,0,4330.74,Debit Card,Cancelled,2026,4,April,2,Saturday,56+
ORD000539,14-03-2026,CUST00757,Diya Patel,Male,41,Jaipur,Rajasthan,P007,Running Shoes,Fashion,1,3453,0.1,3107.7,Cash on Delivery,Delivered,2026,3,March,1,Saturday,36-45
ORD009841,30-05-2026,CUST00336,Nikhil Joshi,Female,45,Nizamabad,Telangana,P026,Dumbbells,Sports,1,2748.1,0.1,2473.29,Net Banking,Returned,2026,5,May,2,Saturday,36-45
ORD000783,24-05-2026,CUST01294,Sanjay Nair,Male,52,Hyderabad,Telangana,P016,Bedsheet,Home & Kitchen,2,1623.98,0.05,3085.56,Debit Card,Delivered,2026,5,May,2,Sunday,46-55
ORD001441,15-05-2026,CUST00881,Priya Patel,Female,21,Vadodara,Gujarat,P001,Laptop,Electronics,1,56515.81,0.15,48038.44,Debit Card,Returned,2026,5,May,2,Friday,18-25
ORD000355,16-03-2026,CUST00200,Priya Joshi,Male,56,Kanpur,Uttar Pradesh,P027,Notebook Set,Books & Stationery,2,592.45,0.05,1125.66,Cash on Delivery,Delivered,2026,3,March,1,Monday,56+
ORD002711,19-02-2026,CUST00231,Kiran Rao,Male,64,Udaipur,Rajasthan,P016,Bedsheet,Home & Kitchen,2,1720.55,0.1,3096.99,Credit Card,Returned,2026,2,February,1,Thursday,56+
ORD006265,31-05-2026,CUST00771,Pooja Sharma,Male,45,Kochi,Kerala,P026,Dumbbells,Sports,2,2439.79,0.2,3903.66,Net Banking,Delivered,2026,5,May,2,Sunday,36-45
ORD006284,22-04-2026,CUST01430,Sneha Kumar,Male,24,Bengaluru,Karnataka,P012,Saree,Fashion,2,2601.71,0.2,4162.74,Credit Card,Delivered,2026,4,April,2,Wednesday,18-25
ORD001294,22-03-2026,CUST01410,Arjun Patel,Female,33,Howrah,West Bengal,P008,Jeans,Fashion,1,2281.48,0.05,2167.41,Net Banking,Delivered,2026,3,March,1,Sunday,26-35
ORD004112,18-03-2026,CUST00465,Priya Verma,Female,36,Udaipur,Rajasthan,P006,Keyboard,Electronics,4,1686.41,0,6745.64,UPI,Delivered,2026,3,March,1,Wednesday,36-45
ORD001005,18-03-2026,CUST00279,Sanjay Nair,Male,31,Chennai,Tamil Nadu,P024,Yoga Mat,Sports,1,1223.29,0.05,1162.13,UPI,Delivered,2026,3,March,1,Wednesday,26-35
ORD009936,26-06-2026,CUST00328,Meera Reddy,Female,48,Mangaluru,Karnataka,P014,Coffee Maker,Home & Kitchen,2,5152.12,0.1,9273.82,Debit Card,Cancelled,2026,6,June,2,Friday,46-55
ORD005977,30-04-2026,CUST00132,Isha Sharma,Female,31,Jodhpur,Rajasthan,P005,Tablet,Electronics,1,18734.19,0.15,15924.06,Cash on Delivery,Cancelled,2026,4,April,2,Thursday,26-35
ORD008196,13-02-2026,CUST00768,Sneha Reddy,Male,54,Kanpur,Uttar Pradesh,P001,Laptop,Electronics,2,50995.3,0,101990.6,Credit Card,Returned,2026,2,February,1,Friday,46-55
ORD006852,25-06-2026,CUST01451,Sanjay Kumar,Female,24,Bengaluru,Karnataka,P007,Running Shoes,Fashion,1,3339.68,0.05,3172.7,Credit Card,Returned,2026,6,June,2,Thursday,18-25
ORD001072,27-06-2026,CUST00732,Isha Nair,Female,47,Warangal,Telangana,P003,Headphones,Electronics,2,2347.02,0,4694.04,Credit Card,Delivered,2026,6,June,2,Saturday,46-55
ORD004920,08-04-2026,CUST00783,Kiran Rao,Female,59,Kolkata,West Bengal,P023,Protein Powder,Sports,1,2956.81,0.1,2661.13,Net Banking,Cancelled,2026,4,April,2,Wednesday,56+
ORD002000,20-05-2026,CUST00958,Ananya Rao,Female,57,Howrah,West Bengal,P016,Bedsheet,Home & Kitchen,2,1510.24,0.05,2869.46,Cash on Delivery,Delivered,2026,5,May,2,Wednesday,56+
ORD006785,05-05-2026,CUST00736,Vihaan Gupta,Female,56,Udaipur,Rajasthan,P015,Cookware Set,Home & Kitchen,1,4061.42,0.1,3655.28,Cash on Delivery,Delivered,2026,5,May,2,Tuesday,56+
ORD002033,02-06-2026,CUST00936,Vikram Rao,Male,43,Coimbatore,Tamil Nadu,P025,Cricket Bat,Sports,1,2664.79,0.15,2265.07,UPI,Cancelled,2026,6,June,2,Tuesday,36-45
ORD001328,02-03-2026,CUST00335,Pooja Sharma,Female,37,Howrah,West Bengal,P023,Protein Powder,Sports,2,3059.75,0,6119.5,UPI,Delivered,2026,3,March,1,Monday,36-45
ORD003561,27-06-2026,CUST00260,Sneha Gupta,Female,43,Howrah,West Bengal,P012,Saree,Fashion,1,2686.81,0.2,2149.45,Debit Card,Delivered,2026,6,June,2,Saturday,36-45
ORD006206,28-04-2026,CUST01761,Vihaan Kumar,Female,21,Madurai,Tamil Nadu,P021,Skin Care Kit,Beauty,1,1918.94,0.05,1822.99,Credit Card,Delivered,2026,4,April,2,Tuesday,18-25
ORD006606,22-05-2026,CUST00729,Arjun Sharma,Female,42,Noida,Uttar Pradesh,P027,Notebook Set,Books & Stationery,1,641.31,0.1,577.18,Net Banking,Returned,2026,5,May,2,Friday,36-45
ORD001326,03-02-2026,CUST00115,Vihaan Reddy,Female,48,Nizamabad,Telangana,P024,Yoga Mat,Sports,3,1209.57,0.05,3447.27,Net Banking,Delivered,2026,2,February,1,Tuesday,46-55
ORD003431,30-05-2026,CUST01680,Rahul Rao,Female,64,New Delhi,Delhi,P026,Dumbbells,Sports,1,2523.7,0,2523.7,Net Banking,Delivered,2026,5,May,2,Saturday,56+
ORD006199,24-03-2026,CUST00596,Neha Rao,Female,46,Vadodara,Gujarat,P002,Smartphone,Electronics,2,26022.66,0.15,44238.52,UPI,Delivered,2026,3,March,1,Tuesday,46-55
ORD000327,23-05-2026,CUST00594,Vikram Verma,Male,56,Surat,Gujarat,P020,Perfume,Beauty,1,2141.65,0.05,2034.57,Credit Card,Delivered,2026,5,May,2,Saturday,56+
ORD008936,14-01-2026,CUST01532,Arjun Joshi,Male,61,Kolkata,West Bengal,P013,Mixer Grinder,Home & Kitchen,4,4186.18,0,16744.72,UPI,Cancelled,2026,1,January,1,Wednesday,56+
ORD001571,04-03-2026,CUST00852,Isha Nair,Male,28,Howrah,West Bengal,P002,Smartphone,Electronics,1,26909.78,0.05,25564.29,Credit Card,Returned,2026,3,March,1,Wednesday,26-35
ORD002159,30-05-2026,CUST01690,Neha Gupta,Female,50,New Delhi,Delhi,P028,Fiction Book,Books & Stationery,2,501.37,0.15,852.33,Net Banking,Delivered,2026,5,May,2,Saturday,46-55
ORD005551,27-06-2026,CUST01405,Meera Reddy,Male,38,Delhi,Delhi,P007,Running Shoes,Fashion,1,3146.51,0,3146.51,Net Banking,Delivered,2026,6,June,2,Saturday,36-45
ORD001548,03-01-2026,CUST00504,Sneha Nair,Female,42,Thiruvananthapuram,Kerala,P026,Dumbbells,Sports,1,2446.78,0.15,2079.76,Debit Card,Delivered,2026,1,January,1,Saturday,36-45
ORD002268,15-03-2026,CUST00443,Sneha Reddy,Female,38,Jodhpur,Rajasthan,P016,Bedsheet,Home & Kitchen,1,1590.87,0,1590.87,UPI,Delivered,2026,3,March,1,Sunday,36-45
ORD003029,13-06-2026,CUST00342,Pooja Sharma,Male,54,Vadodara,Gujarat,P022,Hair Dryer,Beauty,1,2361.23,0,2361.23,Cash on Delivery,Delivered,2026,6,June,2,Saturday,46-55
ORD007941,11-04-2026,CUST00107,Neha Patel,Male,51,Warangal,Telangana,P014,Coffee Maker,Home & Kitchen,1,5837.69,0.1,5253.92,Cash on Delivery,Cancelled,2026,4,April,2,Saturday,46-55
ORD005972,09-01-2026,CUST01057,Diya Patel,Female,42,Hyderabad,Telangana,P014,Coffee Maker,Home & Kitchen,3,5245.64,0,15736.92,Debit Card,Delivered,2026,1,January,1,Friday,36-45
ORD003511,06-05-2026,CUST00421,Anjali Sharma,Female,50,Kochi,Kerala,P019,Face Wash,Beauty,2,482.62,0.1,868.72,Debit Card,Cancelled,2026,5,May,2,Wednesday,46-55
ORD005658,04-06-2026,CUST00922,Ananya Singh,Male,35,Nizamabad,Telangana,P001,Laptop,Electronics,2,58848.59,0.1,105927.46,Credit Card,Delivered,2026,6,June,2,Thursday,26-35
ORD007588,03-03-2026,CUST01340,Vihaan Sharma,Male,49,Bengaluru,Karnataka,P001,Laptop,Electronics,3,58009.25,0.15,147923.59,Debit Card,Delivered,2026,3,March,1,Tuesday,46-55
ORD000487,14-03-2026,CUST01315,Sneha Rao,Male,28,Pune,Maharashtra,P014,Coffee Maker,Home & Kitchen,1,5406.6,0.1,4865.94,Credit Card,Delivered,2026,3,March,1,Saturday,26-35
ORD005709,23-02-2026,CUST00620,Sneha Reddy,Male,49,Udaipur,Rajasthan,P013,Mixer Grinder,Home & Kitchen,1,3963.04,0.05,3764.89,Cash on Delivery,Cancelled,2026,2,February,1,Monday,46-55
ORD007784,09-06-2026,CUST01335,Vikram Singh,Female,60,Mysuru,Karnataka,P030,Desk Organizer,Books & Stationery,1,908.74,0.05,863.3,Cash on Delivery,Cancelled,2026,6,June,2,Tuesday,56+
ORD000606,26-05-2026,CUST01481,Aarav Joshi,Female,64,Howrah,West Bengal,P027,Notebook Set,Books & Stationery,4,625.85,0,2503.4,Credit Card,Delivered,2026,5,May,2,Tuesday,56+
ORD003573,02-04-2026,CUST01032,Meera Sharma,Female,34,Pune,Maharashtra,P026,Dumbbells,Sports,1,2396.64,0,2396.64,Cash on Delivery,Cancelled,2026,4,April,2,Thursday,26-35
ORD002693,19-03-2026,CUST00781,Neha Sharma,Female,62,Nagpur,Maharashtra,P013,Mixer Grinder,Home & Kitchen,1,4112.46,0.05,3906.84,Net Banking,Delivered,2026,3,March,1,Thursday,56+
ORD007169,27-03-2026,CUST00760,Kiran Patel,Male,37,Mysuru,Karnataka,P019,Face Wash,Beauty,2,477.7,0,955.4,Debit Card,Delivered,2026,3,March,1,Friday,36-45
ORD006883,11-06-2026,CUST01582,Sneha Sharma,Female,48,Jodhpur,Rajasthan,P021,Skin Care Kit,Beauty,1,1658.93,0,1658.93,Credit Card,Delivered,2026,6,June,2,Thursday,46-55
ORD003519,08-06-2026,CUST01667,Meera Rao,Male,60,Noida,Uttar Pradesh,P008,Jeans,Fashion,2,2060.9,0.05,3915.71,UPI,Delivered,2026,6,June,2,Monday,56+
